1.48,3.608602202,,1.48,3.609651106,,1.48,2.992971206,,1.48,3.243648164,,1.48,1.814083963
1.49,3.53066869,,1.49,3.517017825,,1.49,2.916397007,,1.49,3.176543617,,1.49,1.780101478
1.5,3.45616137,,1.5,3.428355345,,1.5,2.842594474,,1.5,3.112293763,,1.5,1.746636656
1.51,3.384673488,,1.51,3.34322418,,1.51,2.771364053,,1.51,3.050491957,,1.51,1.713384912
1.52,3.315804912,,1.52,3.261187651,,1.52,2.702503522,,1.52,2.990740163,,1.52,1.680058838
1.53,3.24916753,,1.53,3.181820315,,1.53,2.635812023,,1.53,2.932654639,,1.53,1.646394044
1.54,3.184390741,,1.54,3.104716498,,1.54,2.571094362,,1.54,2.875871617,,1.54,1.612154287
1.55,3.121126713,,1.55,3.029498437,,1.55,2.50816533,,1.55,2.820052673,,1.55,1.577136377
1.56,3.059055127,,1.56,2.955823636,,1.56,2.44685379,,1.56,2.76488949,,1.56,1.54117469
1.57,2.997887176,,1.57,2.883391026,,1.57,2.387006293,,1.57,2.710107804,,1.57,1.504144349
1.58,2.937368611,,1.58,2.811945664,,1.58,2.328490051,,1.58,2.655470321,,1.58,1.465963457
1.59,2.877281699,,1.59,2.741281707,,1.59,2.271195083,,1.59,2.600778504,,1.59,1.426594537
1.6,2.817446025,,1.6,2.671243562,,1.6,2.215035451,,1.6,2.545873143,,1.6,1.386044364
1.61,2.757718115,,1.61,2.601725159,,1.61,2.159949517,,1.61,2.490633728,,1.61,1.344362519
1.62,2.697989931,,1.62,2.53266741,,1.62,2.105899212,,1.62,2.434976678,,1.62,1.301639139
1.63,2.638186344,,1.63,2.464054015,,1.63,2.052868382,,1.63,2.378852541,,1.63,1.258001246
1.64,2.578261737,,1.64,2.395905822,,1.64,2.000860283,,1.64,2.322242335,,1.64,1.213607944
1.65,2.518195932,,1.65,2.328274065,,1.65,1.949894377,,1.65,2.265153231,,1.65,1.168645196
1.66,2.457989656,,1.66,2.261232798,,1.66,1.900002585,,1.66,2.207613809,,1.66,1.123319776
1.67,2.397659799,,1.67,2.194870934,,1.67,1.851225193,,1.67,2.149669129,,1.67,1.077852601
1.68,2.337234678,,1.68,2.129284245,,1.68,1.803606613,,1.68,2.091375859,,1.68,1.032472268
1.69,2.276749567,,1.69,2.064567738,,1.69,1.757191213,,1.69,2.03279769,,1.69,0.987408571
1.7,2.216242684,,1.7,2.000808732,,1.7,1.712019399,,1.7,1.974001258,,1.7,0.942886034
1.71,2.155751811,,1.71,1.938080973,,1.71,1.668124149,,1.71,1.915052719,,1.71,0.89911827
1.72,2.095311696,,1.72,1.876440007,,1.72,1.625528134,,1.72,1.856015137,,1.72,0.856303054
1.73,2.034952315,,1.73,1.815920025,,1.73,1.584241563,,1.73,1.796946742,,1.73,0.814617905
1.74,1.974698041,,1.74,1.756532253,,1.74,1.544260821,,1.74,1.737900107,,1.74,0.774216889
1.75,1.914567707,,1.75,1.698264914,,1.75,1.505567942,,1.75,1.678922208,,1.75,0.735228531
1.76,1.854575497,,1.76,1.641084717,,1.76,1.468130917,,1.76,1.620055307,,1.76,0.69775445
1.77,1.794732567,,1.77,1.584939711,,1.77,1.431904786,,1.77,1.561338534,,1.77,0.661869183
1.78,1.735049242,,1.78,1.529763311,,1.78,1.396833426,,1.78,1.502810022,,1.78,0.627621146
1.79,1.67553763,,1.79,1.475479242,,1.79,1.362851932,,1.79,1.44450941,,1.79,0.595034141
1.8,1.616214443,,1.8,1.42200708,,1.8,1.329889421,,1.8,1.386480524,,1.8,0.564109675
1.81,1.557103825,,1.81,1.369268085,,1.81,1.297872127,,1.81,1.328774014,,1.81,0.534830078
1.82,1.498239998,,1.82,1.317190973,,1.82,1.266726589,,1.82,1.271449766,,1.82,0.507161757
1.83,1.439669525,,1.83,1.265717316,,1.83,1.236382771,,1.83,1.214578894,,1.83,0.481058659
1.84,1.381453029,,1.84,1.214806264,,1.84,1.206776948,,1.84,1.158245153,,1.84,0.456466054
1.85,1.323666238,,1.85,1.164438334,,1.85,1.177854207,,1.85,1.102545656,,1.85,0.433323962
1.86,1.266400255,,1.86,1.114618061,,1.86,1.149570446,,1.86,1.047590797,,1.86,0.411570235
1.87,1.209761009,,1.87,1.065375373,,1.87,1.121893761,,1.87,0.993503356,,1.87,0.391143509
1.88,1.153867873,,1.88,1.016765615,,1.88,1.094805177,,1.88,0.940416783,,1.88,0.371985495
1.89,1.098851494,,1.89,0.968868226,,1.89,1.068298689,,1.89,0.888472716,,1.89,0.354042556
1.9,1.044850913,,1.9,0.921784132,,1.9,1.042380615,,1.9,0.837817834,,1.9,0.337266946
1.91,0.992010105,,1.91,0.875631999,,1.91,1.017068333,,1.91,0.788600171,,1.91,0.321617351
1.92,0.940474081,,1.92,0.830543536,,1.92,0.992388452,,1.92,0.740965069,,1.92,0.307058667
1.93,0.890384736,,1.93,0.786658084,,1.93,0.968374541,,1.93,0.695050938,,1.93,0.293561496
1.94,0.841876636,,1.94,0.744116773,,1.94,0.945064536,,1.94,0.650985042,,1.94,0.281101194
1.95,0.795072928,,1.95,0.703056529,,1.95,0.922497962,,1.95,0.608879496,,1.95,0.269656365
1.96,0.750081586,,1.96,0.66360424,,1.96,0.900713125,,1.96,0.568827676,,1.96,0.259207332
1.97,0.706992141,,1.97,0.625871352,,1.97,0.879744418,,1.97,0.530901205,,1.97,0.24973457
1.98,0.665873068,,1.98,0.589949165,,1.98,0.859619867,,1.98,0.495147676,,1.98,0.241216924
